"State","Region","Division","pop","DATE","Infected","Death"
"Ohio","Midwest","East North Central",11689442,2020-07-30,89626,3441
"Ohio","Midwest","East North Central",11689442,2020-07-29,87893,3420
"Ohio","Midwest","East North Central",11689442,2020-07-28,86497,3380
"Ohio","Midwest","East North Central",11689442,2020-07-27,85176,3342
"Ohio","Midwest","East North Central",11689442,2020-07-26,84071,3305
"Ohio","Midwest","East North Central",11689442,2020-07-25,83181,3295
"Ohio","Midwest","East North Central",11689442,2020-07-24,81745,3294
"Ohio","Midwest","East North Central",11689442,2020-07-23,80185,3254
"Ohio","Midwest","East North Central",11689442,2020-07-22,78740,3225
"Ohio","Midwest","East North Central",11689442,2020-07-21,77214,3209
"Ohio","Midwest","East North Central",11689442,2020-07-20,76166,3183
"Ohio","Midwest","East North Central",11689442,2020-07-19,74929,3170
"Ohio","Midwest","East North Central",11689442,2020-07-18,73819,3132
"Ohio","Midwest","East North Central",11689442,2020-07-17,72277,3112
"Ohio","Midwest","East North Central",11689442,2020-07-16,70598,3103
"Ohio","Midwest","East North Central",11689442,2020-07-15,69311,3074
"Ohio","Midwest","East North Central",11689442,2020-07-14,67994,3067
"Ohio","Midwest","East North Central",11689442,2020-07-13,66849,3060
"Ohio","Midwest","East North Central",11689442,2020-07-12,65589,3054
"Ohio","Midwest","East North Central",11689442,2020-07-11,64213,3033
"Ohio","Midwest","East North Central",11689442,2020-07-10,62854,3030
"Ohio","Midwest","East North Central",11689442,2020-07-09,61330,3005
"Ohio","Midwest","East North Central",11689442,2020-07-08,60181,2990
"Ohio","Midwest","East North Central",11689442,2020-07-07,58904,2969
"Ohio","Midwest","East North Central",11689442,2020-07-06,57955,2926
"Ohio","Midwest","East North Central",11689442,2020-07-05,57151,2910
"Ohio","Midwest","East North Central",11689442,2020-07-04,56182,2906
"Ohio","Midwest","East North Central",11689442,2020-07-03,55257,2903
"Ohio","Midwest","East North Central",11689442,2020-07-02,52863,2871
"Ohio","Midwest","East North Central",11689442,2020-07-01,52863,2871
"Ohio","Midwest","East North Central",11689442,2020-06-30,51788,2858
"Ohio","Midwest","East North Central",11689442,2020-06-29,51045,2815
"Ohio","Midwest","East North Central",11689442,2020-06-28,50306,2804
"Ohio","Midwest","East North Central",11689442,2020-06-27,49452,2802
"Ohio","Midwest","East North Central",11689442,2020-06-26,48638,2786
"Ohio","Midwest","East North Central",11689442,2020-06-25,47649,2770
"Ohio","Midwest","East North Central",11689442,2020-06-24,46759,2753
"Ohio","Midwest","East North Central",11689442,2020-06-23,46126,2733
"Ohio","Midwest","East North Central",11689442,2020-06-22,45536,2703
"Ohio","Midwest","East North Central",11689442,2020-06-21,44805,2699
"Ohio","Midwest","East North Central",11689442,2020-06-20,44258,2696
"Ohio","Midwest","East North Central",11689442,2020-06-19,43725,2666
"Ohio","Midwest","East North Central",11689442,2020-06-18,43122,2632
"Ohio","Midwest","East North Central",11689442,2020-06-17,42422,2610
"Ohio","Midwest","East North Central",11689442,2020-06-16,42006,2595
"Ohio","Midwest","East North Central",11689442,2020-06-15,41574,2572
"Ohio","Midwest","East North Central",11689442,2020-06-14,41147,2556
"Ohio","Midwest","East North Central",11689442,2020-06-13,40848,2553
"Ohio","Midwest","East North Central",11689442,2020-06-12,40421,2507
"Ohio","Midwest","East North Central",11689442,2020-06-11,39991,2489
"Ohio","Midwest","East North Central",11689442,2020-06-10,39571,2456
"Ohio","Midwest","East North Central",11689442,2020-06-09,39157,2421
"Ohio","Midwest","East North Central",11689442,2020-06-08,38833,2403
"Ohio","Midwest","East North Central",11689442,2020-06-07,38474,2377
"Ohio","Midwest","East North Central",11689442,2020-06-06,38107,2370
"Ohio","Midwest","East North Central",11689442,2020-06-05,37755,2354
"Ohio","Midwest","East North Central",11689442,2020-06-04,37278,2336
"Ohio","Midwest","East North Central",11689442,2020-06-03,36790,2297
"Ohio","Midwest","East North Central",11689442,2020-06-02,36345,2256
"Ohio","Midwest","East North Central",11689442,2020-06-01,35977,2203
"Ohio","Midwest","East North Central",11689442,2020-05-31,35507,2151
"Ohio","Midwest","East North Central",11689442,2020-05-30,35028,2146
"Ohio","Midwest","East North Central",11689442,2020-05-29,34563,2129
"Ohio","Midwest","East North Central",11689442,2020-05-28,33913,2096
"Ohio","Midwest","East North Central",11689442,2020-05-27,33436,2040
"Ohio","Midwest","East North Central",11689442,2020-05-26,33002,1999
"Ohio","Midwest","East North Central",11689442,2020-05-25,32473,1984
"Ohio","Midwest","East North Central",11689442,2020-05-24,31909,1966
"Ohio","Midwest","East North Central",11689442,2020-05-23,31407,1951
"Ohio","Midwest","East North Central",11689442,2020-05-22,30794,1871
"Ohio","Midwest","East North Central",11689442,2020-05-21,30166,1834
"Ohio","Midwest","East North Central",11689442,2020-05-20,29430,1780
"Ohio","Midwest","East North Central",11689442,2020-05-19,28947,1720
"Ohio","Midwest","East North Central",11689442,2020-05-18,28446,1657
"Ohio","Midwest","East North Central",11689442,2020-05-17,27922,1625
"Ohio","Midwest","East North Central",11689442,2020-05-16,27472,1610
"Ohio","Midwest","East North Central",11689442,2020-05-15,26952,1580
"Ohio","Midwest","East North Central",11689442,2020-05-14,26360,1534
"Ohio","Midwest","East North Central",11689442,2020-05-13,25724,1482
"Ohio","Midwest","East North Central",11689442,2020-05-12,25256,1436
"Ohio","Midwest","East North Central",11689442,2020-05-11,24779,1357
"Ohio","Midwest","East North Central",11689442,2020-05-10,24084,1341
"Ohio","Midwest","East North Central",11689442,2020-05-09,23696,1331
"Ohio","Midwest","East North Central",11689442,2020-05-08,23015,1304
"Ohio","Midwest","East North Central",11689442,2020-05-07,22129,1271
"Ohio","Midwest","East North Central",11689442,2020-05-06,21574,1224
"Ohio","Midwest","East North Central",11689442,2020-05-05,20968,1132
"Ohio","Midwest","East North Central",11689442,2020-05-04,20473,1056
"Ohio","Midwest","East North Central",11689442,2020-05-03,19912,1038
"Ohio","Midwest","East North Central",11689442,2020-05-02,19333,1021
"Ohio","Midwest","East North Central",11689442,2020-05-01,18736,1002
"Ohio","Midwest","East North Central",11689442,2020-04-30,18018,975
"Ohio","Midwest","East North Central",11689442,2020-04-29,17299,934
"Ohio","Midwest","East North Central",11689442,2020-04-28,16766,799
"Ohio","Midwest","East North Central",11689442,2020-04-27,16324,753
"Ohio","Midwest","East North Central",11689442,2020-04-26,15943,726
"Ohio","Midwest","East North Central",11689442,2020-04-25,15563,709
"Ohio","Midwest","East North Central",11689442,2020-04-24,15154,689
"Ohio","Midwest","East North Central",11689442,2020-04-23,14688,652
"Ohio","Midwest","East North Central",11689442,2020-04-22,14114,607
"Ohio","Midwest","East North Central",11689442,2020-04-21,13722,556
"Ohio","Midwest","East North Central",11689442,2020-04-20,12913,509
"Ohio","Midwest","East North Central",11689442,2020-04-19,11570,471
"Ohio","Midwest","East North Central",11689442,2020-04-18,10214,451
"Ohio","Midwest","East North Central",11689442,2020-04-17,9106,418
"Ohio","Midwest","East North Central",11689442,2020-04-16,8410,389
"Ohio","Midwest","East North Central",11689442,2020-04-15,7790,361
"Ohio","Midwest","East North Central",11689442,2020-04-14,7278,323
"Ohio","Midwest","East North Central",11689442,2020-04-13,6969,274
"Ohio","Midwest","East North Central",11689442,2020-04-12,6602,253
"Ohio","Midwest","East North Central",11689442,2020-04-11,6247,247
"Ohio","Midwest","East North Central",11689442,2020-04-10,5879,231
"Ohio","Midwest","East North Central",11689442,2020-04-09,5513,212
"Ohio","Midwest","East North Central",11689442,2020-04-08,5147,191
"Ohio","Midwest","East North Central",11689442,2020-04-07,4782,167
"Ohio","Midwest","East North Central",11689442,2020-04-06,4443,142
"Ohio","Midwest","East North Central",11689442,2020-04-05,4041,119
"Ohio","Midwest","East North Central",11689442,2020-04-04,3738,102
"Ohio","Midwest","East North Central",11689442,2020-04-03,3312,90
"Ohio","Midwest","East North Central",11689442,2020-04-02,2903,81
"Ohio","Midwest","East North Central",11689442,2020-04-01,2548,65
"Ohio","Midwest","East North Central",11689442,2020-03-31,2199,55
"Ohio","Midwest","East North Central",11689442,2020-03-30,1933,40
"Ohio","Midwest","East North Central",11689442,2020-03-29,1663,30
"Ohio","Midwest","East North Central",11689442,2020-03-28,1405,25
"Ohio","Midwest","East North Central",11689442,2020-03-27,1142,22
"Ohio","Midwest","East North Central",11689442,2020-03-26,867,15
"Ohio","Midwest","East North Central",11689442,2020-03-25,707,11
"Ohio","Midwest","East North Central",11689442,2020-03-24,563,8
"Ohio","Midwest","East North Central",11689442,2020-03-23,444,6
"Ohio","Midwest","East North Central",11689442,2020-03-22,351,3
"Ohio","Midwest","East North Central",11689442,2020-03-21,247,3
"Ohio","Midwest","East North Central",11689442,2020-03-20,169,1
"Ohio","Midwest","East North Central",11689442,2020-03-19,120,0
"Ohio","Midwest","East North Central",11689442,2020-03-18,90,0
"Ohio","Midwest","East North Central",11689442,2020-03-17,67,0
"Ohio","Midwest","East North Central",11689442,2020-03-16,50,0
"Ohio","Midwest","East North Central",11689442,2020-03-15,37,0
"Ohio","Midwest","East North Central",11689442,2020-03-14,26,0
"Ohio","Midwest","East North Central",11689442,2020-03-13,13,0
"Ohio","Midwest","East North Central",11689442,2020-03-12,5,0
"Ohio","Midwest","East North Central",11689442,2020-03-11,4,0
"Ohio","Midwest","East North Central",11689442,2020-03-10,3,0
"Ohio","Midwest","East North Central",11689442,2020-03-09,3,0
"Ohio","Midwest","East North Central",11689442,2020-03-08,0,0
"Ohio","Midwest","East North Central",11689442,2020-03-07,0,0
"Ohio","Midwest","East North Central",11689442,2020-03-06,0,0
"Ohio","Midwest","East North Central",11689442,2020-03-05,0,0
"Ohio","Midwest","East North Central",11689442,2020-03-04,0,0
"Ohio","Midwest","East North Central",11689442,2020-03-03,0,0
"Ohio","Midwest","East North Central",11689442,2020-03-02,0,0
"Ohio","Midwest","East North Central",11689442,2020-03-01,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-29,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-28,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-27,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-26,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-25,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-24,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-23,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-22,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-21,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-20,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-19,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-18,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-17,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-16,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-15,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-14,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-13,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-12,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-11,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-10,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-09,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-08,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-07,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-06,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-05,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-04,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-03,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-02,0,0
"Ohio","Midwest","East North Central",11689442,2020-02-01,0,0
"Ohio","Midwest","East North Central",11689442,2020-01-31,0,0
"Ohio","Midwest","East North Central",11689442,2020-01-30,0,0
"Ohio","Midwest","East North Central",11689442,2020-01-29,0,0
"Ohio","Midwest","East North Central",11689442,2020-01-28,0,0
"Ohio","Midwest","East North Central",11689442,2020-01-27,0,0
"Ohio","Midwest","East North Central",11689442,2020-01-26,0,0
"Ohio","Midwest","East North Central",11689442,2020-01-25,0,0
"Ohio","Midwest","East North Central",11689442,2020-01-24,0,0
"Ohio","Midwest","East North Central",11689442,2020-01-23,0,0
"Ohio","Midwest","East North Central",11689442,2020-01-22,0,0
"Oklahoma","South","West South Central",3943079,2020-12-31,290700,2489
"Oklahoma","South","West South Central",3943079,2020-12-30,286808,2453
"Oklahoma","South","West South Central",3943079,2020-12-29,283570,2405
"Oklahoma","South","West South Central",3943079,2020-12-28,282403,2383
"Oklahoma","South","West South Central",3943079,2020-12-27,278986,2370
"Oklahoma","South","West South Central",3943079,2020-12-26,276371,2357
"Oklahoma","South","West South Central",3943079,2020-12-25,272429,2328
"Oklahoma","South","West South Central",3943079,2020-12-24,272429,2328
"Oklahoma","South","West South Central",3943079,2020-12-23,269171,2283
"Oklahoma","South","West South Central",3943079,2020-12-22,265523,2240
"Oklahoma","South","West South Central",3943079,2020-12-21,263340,2218
"Oklahoma","South","West South Central",3943079,2020-12-20,260746,2212
"Oklahoma","South","West South Central",3943079,2020-12-19,255801,2189
"Oklahoma","South","West South Central",3943079,2020-12-18,251686,2161
"Oklahoma","South","West South Central",3943079,2020-12-17,248118,2144
"Oklahoma","South","West South Central",3943079,2020-12-16,245159,2128
"Oklahoma","South","West South Central",3943079,2020-12-15,241913,2086
"Oklahoma","South","West South Central",3943079,2020-12-14,239671,2072
"Oklahoma","South","West South Central",3943079,2020-12-13,237549,2064
"Oklahoma","South","West South Central",3943079,2020-12-12,233229,2042
"Oklahoma","South","West South Central",3943079,2020-12-11,229278,2007
"Oklahoma","South","West South Central",3943079,2020-12-10,225393,1980
"Oklahoma","South","West South Central",3943079,2020-12-09,222924,1945
"Oklahoma","South","West South Central",3943079,2020-12-08,220628,1922
"Oklahoma","South","West South Central",3943079,2020-12-07,218324,1911
"Oklahoma","South","West South Central",3943079,2020-12-06,216425,1896
"Oklahoma","South","West South Central",3943079,2020-12-05,213178,1874
"Oklahoma","South","West South Central",3943079,2020-12-04,208804,1860
"Oklahoma","South","West South Central",3943079,2020-12-03,203964,1836
"Oklahoma","South","West South Central",3943079,2020-12-02,202276,1812
"Oklahoma","South","West South Central",3943079,2020-12-01,199423,1758
"Oklahoma","South","West South Central",3943079,2020-11-30,197688,1743
"Oklahoma","South","West South Central",3943079,2020-11-29,195501,1736
"Oklahoma","South","West South Central",3943079,2020-11-28,193742,1717
"Oklahoma","South","West South Central",3943079,2020-11-27,187489,1704
"Oklahoma","South","West South Central",3943079,2020-11-26,184271,1680
"Oklahoma","South","West South Central",3943079,2020-11-25,184271,1680
"Oklahoma","South","West South Central",3943079,2020-11-24,180553,1664
"Oklahoma","South","West South Central",3943079,2020-11-23,177809,1649
"Oklahoma","South","West South Central",3943079,2020-11-22,174268,1634
"Oklahoma","South","West South Central",3943079,2020-11-21,170835,1623
"Oklahoma","South","West South Central",3943079,2020-11-20,167174,1603
"Oklahoma","South","West South Central",3943079,2020-11-19,164213,1588
"Oklahoma","South","West South Central",3943079,2020-11-18,161310,1570
"Oklahoma","South","West South Central",3943079,2020-11-17,158321,1544
"Oklahoma","South","West South Central",3943079,2020-11-16,156782,1538
"Oklahoma","South","West South Central",3943079,2020-11-15,154071,1528
"Oklahoma","South","West South Central",3943079,2020-11-14,150166,1516
"Oklahoma","South","West South Central",3943079,2020-11-13,147326,1493
"Oklahoma","South","West South Central",3943079,2020-11-12,144664,1481
"Oklahoma","South","West South Central",3943079,2020-11-11,142296,1470
"Oklahoma","South","West South Central",3943079,2020-11-10,140093,1451
"Oklahoma","South","West South Central",3943079,2020-11-09,138364,1444
"Oklahoma","South","West South Central",3943079,2020-11-08,136166,1438
"Oklahoma","South","West South Central",3943079,2020-11-07,136166,1438
"Oklahoma","South","West South Central",3943079,2020-11-06,131721,1429
"Oklahoma","South","West South Central",3943079,2020-11-05,129847,1413
"Oklahoma","South","West South Central",3943079,2020-11-04,127753,1392
"Oklahoma","South","West South Central",3943079,2020-11-03,126509,1375
"Oklahoma","South","West South Central",3943079,2020-11-02,125184,1354
"Oklahoma","South","West South Central",3943079,2020-11-01,124107,1345
"Oklahoma","South","West South Central",3943079,2020-10-31,122757,1337
"Oklahoma","South","West South Central",3943079,2020-10-30,121489,1326
"Oklahoma","South","West South Central",3943079,2020-10-29,120190,1306
"Oklahoma","South","West South Central",3943079,2020-10-28,119143,1286
"Oklahoma","South","West South Central",3943079,2020-10-27,118403,1273
"Oklahoma","South","West South Central",3943079,2020-10-26,117386,1251
"Oklahoma","South","West South Central",3943079,2020-10-25,116721,1249
"Oklahoma","South","West South Central",3943079,2020-10-24,115673,1245
"Oklahoma","South","West South Central",3943079,2020-10-23,113842,1234
"Oklahoma","South","West South Central",3943079,2020-10-22,112473,1221
"Oklahoma","South","West South Central",3943079,2020-10-21,110846,1209
"Oklahoma","South","West South Central",3943079,2020-10-20,109532,1191
"Oklahoma","South","West South Central",3943079,2020-10-19,108051,1173
"Oklahoma","South","West South Central",3943079,2020-10-18,107271,1171
"Oklahoma","South","West South Central",3943079,2020-10-17,106473,1168
"Oklahoma","South","West South Central",3943079,2020-10-16,105272,1154
"Oklahoma","South","West South Central",3943079,2020-10-15,103815,1143
"Oklahoma","South","West South Central",3943079,2020-10-14,102587,1132
"Oklahoma","South","West South Central",3943079,2020-10-13,101463,1119
"Oklahoma","South","West South Central",3943079,2020-10-12,100148,1104
"Oklahoma","South","West South Central",3943079,2020-10-11,99360,1098
"Oklahoma","South","West South Central",3943079,2020-10-10,98572,1095
"Oklahoma","South","West South Central",3943079,2020-10-09,97053,1091
"Oklahoma","South","West South Central",3943079,2020-10-08,95538,1085
"Oklahoma","South","West South Central",3943079,2020-10-07,94314,1075
"Oklahoma","South","West South Central",3943079,2020-10-06,93298,1066
"Oklahoma","South","West South Central",3943079,2020-10-05,91942,1055
"Oklahoma","South","West South Central",3943079,2020-10-04,91285,1052
"Oklahoma","South","West South Central",3943079,2020-10-03,90711,1051
"Oklahoma","South","West South Central",3943079,2020-10-02,89542,1044
"Oklahoma","South","West South Central",3943079,2020-10-01,88354,1035
"Oklahoma","South","West South Central",3943079,2020-09-30,87168,1031
"Oklahoma","South","West South Central",3943079,2020-09-29,86194,1018
"Oklahoma","South","West South Central",3943079,2020-09-28,85143,1007
"Oklahoma","South","West South Central",3943079,2020-09-27,84282,1006
"Oklahoma","South","West South Central",3943079,2020-09-26,83458,1004
"Oklahoma","South","West South Central",3943079,2020-09-25,82457,993
"Oklahoma","South","West South Central",3943079,2020-09-24,81192,981
"Oklahoma","South","West South Central",3943079,2020-09-23,80105,970
"Oklahoma","South","West South Central",3943079,2020-09-22,79007,962
"Oklahoma","South","West South Central",3943079,2020-09-21,77828,947
"Oklahoma","South","West South Central",3943079,2020-09-20,76725,945
"Oklahoma","South","West South Central",3943079,2020-09-19,75731,942
"Oklahoma","South","West South Central",3943079,2020-09-18,74516,939
"Oklahoma","South","West South Central",3943079,2020-09-17,73252,930
"Oklahoma","South","West South Central",3943079,2020-09-16,72224,924
"Oklahoma","South","West South Central",3943079,2020-09-15,71258,912
"Oklahoma","South","West South Central",3943079,2020-09-14,70176,905
"Oklahoma","South","West South Central",3943079,2020-09-13,69302,905
"Oklahoma","South","West South Central",3943079,2020-09-12,68613,899
"Oklahoma","South","West South Central",3943079,2020-09-11,67620,888
"Oklahoma","South","West South Central",3943079,2020-09-10,66681,876
"Oklahoma","South","West South Central",3943079,2020-09-09,65871,863
"Oklahoma","South","West South Central",3943079,2020-09-08,65002,854
"Oklahoma","South","West South Central",3943079,2020-09-07,64179,853
"Oklahoma","South","West South Central",3943079,2020-09-06,63564,853
"Oklahoma","South","West South Central",3943079,2020-09-05,63135,850
"Oklahoma","South","West South Central",3943079,2020-09-04,61980,846
"Oklahoma","South","West South Central",3943079,2020-09-03,60985,835
"Oklahoma","South","West South Central",3943079,2020-09-02,60101,821
"Oklahoma","South","West South Central",3943079,2020-09-01,59330,809
"Oklahoma","South","West South Central",3943079,2020-08-31,58648,800
"Oklahoma","South","West South Central",3943079,2020-08-30,58005,798
"Oklahoma","South","West South Central",3943079,2020-08-29,57243,797
"Oklahoma","South","West South Central",3943079,2020-08-28,56237,786
"Oklahoma","South","West South Central",3943079,2020-08-27,55530,778
"Oklahoma","South","West South Central",3943079,2020-08-26,54827,763
"Oklahoma","South","West South Central",3943079,2020-08-25,54163,744
"Oklahoma","South","West South Central",3943079,2020-08-24,53505,730
"Oklahoma","South","West South Central",3943079,2020-08-23,53152,726
"Oklahoma","South","West South Central",3943079,2020-08-22,52584,725
"Oklahoma","South","West South Central",3943079,2020-08-21,51729,715
"Oklahoma","South","West South Central",3943079,2020-08-20,50639,709
"Oklahoma","South","West South Central",3943079,2020-08-19,49916,698
"Oklahoma","South","West South Central",3943079,2020-08-18,49314,682
"Oklahoma","South","West South Central",3943079,2020-08-17,48697,665
"Oklahoma","South","West South Central",3943079,2020-08-16,48328,661
"Oklahoma","South","West South Central",3943079,2020-08-15,47791,657
"Oklahoma","South","West South Central",3943079,2020-08-14,46891,644
"Oklahoma","South","West South Central",3943079,2020-08-13,46099,638
"Oklahoma","South","West South Central",3943079,2020-08-12,45387,627
"Oklahoma","South","West South Central",3943079,2020-08-11,44720,618
"Oklahoma","South","West South Central",3943079,2020-08-10,43961,605
"Oklahoma","South","West South Central",3943079,2020-08-09,43559,603
"Oklahoma","South","West South Central",3943079,2020-08-08,43062,603
"Oklahoma","South","West South Central",3943079,2020-08-07,42234,600
"Oklahoma","South","West South Central",3943079,2020-08-06,41395,593
"Oklahoma","South","West South Central",3943079,2020-08-05,40554,582
"Oklahoma","South","West South Central",3943079,2020-08-04,39444,566
"Oklahoma","South","West South Central",3943079,2020-08-03,38585,551
"Oklahoma","South","West South Central",3943079,2020-08-02,38185,550
"Oklahoma","South","West South Central",3943079,2020-08-01,37691,549
"Oklahoma","South","West South Central",3943079,2020-07-31,36445,541
"Oklahoma","South","West South Central",3943079,2020-07-30,35705,536
"Oklahoma","South","West South Central",3943079,2020-07-29,34598,523
"Oklahoma","South","West South Central",3943079,2020-07-28,33750,509
"Oklahoma","South","West South Central",3943079,2020-07-27,32525,495
"Oklahoma","South","West South Central",3943079,2020-07-26,31276,495
"Oklahoma","South","West South Central",3943079,2020-07-25,30075,495
"Oklahoma","South","West South Central",3943079,2020-07-24,29115,484
"Oklahoma","South","West South Central",3943079,2020-07-23,27966,477
"Oklahoma","South","West South Central",3943079,2020-07-22,27298,474
"Oklahoma","South","West South Central",3943079,2020-07-21,26324,461
"Oklahoma","South","West South Central",3943079,2020-07-20,25430,452
"Oklahoma","South","West South Central",3943079,2020-07-19,25261,451
"Oklahoma","South","West South Central",3943079,2020-07-18,25052,451
"Oklahoma","South","West South Central",3943079,2020-07-17,24138,445
"Oklahoma","South","West South Central",3943079,2020-07-16,23435,438
"Oklahoma","South","West South Central",3943079,2020-07-15,22806,432
"Oklahoma","South","West South Central",3943079,2020-07-14,21735,428
"Oklahoma","South","West South Central",3943079,2020-07-13,20743,424
"Oklahoma","South","West South Central",3943079,2020-07-12,20232,422
"Oklahoma","South","West South Central",3943079,2020-07-11,19776,421
"Oklahoma","South","West South Central",3943079,2020-07-10,19089,416
"Oklahoma","South","West South Central",3943079,2020-07-09,18493,410
"Oklahoma","South","West South Central",3943079,2020-07-08,17891,407
"Oklahoma","South","West South Central",3943079,2020-07-07,17219,404
"Oklahoma","South","West South Central",3943079,2020-07-06,16359,398
"Oklahoma","South","West South Central",3943079,2020-07-05,15927,397
"Oklahoma","South","West South Central",3943079,2020-07-04,15644,397
"Oklahoma","South","West South Central",3943079,2020-07-03,15064,397
"Oklahoma","South","West South Central",3943079,2020-07-02,14535,395
"Oklahoma","South","West South Central",3943079,2020-07-01,14109,389
"Oklahoma","South","West South Central",3943079,2020-06-30,13747,387
"Oklahoma","South","West South Central",3943079,2020-06-29,13166,385
"Oklahoma","South","West South Central",3943079,2020-06-28,12938,385
"Oklahoma","South","West South Central",3943079,2020-06-27,12639,384
"Oklahoma","South","West South Central",3943079,2020-06-26,12340,377
"Oklahoma","South","West South Central",3943079,2020-06-25,11944,375
"Oklahoma","South","West South Central",3943079,2020-06-24,11508,372
"Oklahoma","South","West South Central",3943079,2020-06-23,11026,371
"Oklahoma","South","West South Central",3943079,2020-06-22,10730,369
"Oklahoma","South","West South Central",3943079,2020-06-21,10513,369
"Oklahoma","South","West South Central",3943079,2020-06-20,10036,368
"Oklahoma","South","West South Central",3943079,2020-06-19,9704,367
"Oklahoma","South","West South Central",3943079,2020-06-18,9349,366
"Oklahoma","South","West South Central",3943079,2020-06-17,8902,364
"Oklahoma","South","West South Central",3943079,2020-06-16,8639,363
"Oklahoma","South","West South Central",3943079,2020-06-15,8409,359
"Oklahoma","South","West South Central",3943079,2020-06-14,8231,359
"Oklahoma","South","West South Central",3943079,2020-06-13,8073,359
"Oklahoma","South","West South Central",3943079,2020-06-12,7844,359
"Oklahoma","South","West South Central",3943079,2020-06-11,7625,357
"Oklahoma","South","West South Central",3943079,2020-06-10,7478,355
"Oklahoma","South","West South Central",3943079,2020-06-09,7360,353
"Oklahoma","South","West South Central",3943079,2020-06-08,7203,348
"Oklahoma","South","West South Central",3943079,2020-06-07,7149,348
"Oklahoma","South","West South Central",3943079,2020-06-06,7059,347
"Oklahoma","South","West South Central",3943079,2020-06-05,7002,345
"Oklahoma","South","West South Central",3943079,2020-06-04,6903,344
"Oklahoma","South","West South Central",3943079,2020-06-03,6803,341
"Oklahoma","South","West South Central",3943079,2020-06-02,6688,339
"Oklahoma","South","West South Central",3943079,2020-06-01,6567,334
"Oklahoma","South","West South Central",3943079,2020-05-31,6502,334
"Oklahoma","South","West South Central",3943079,2020-05-30,6417,334
"Oklahoma","South","West South Central",3943079,2020-05-29,6335,329
"Oklahoma","South","West South Central",3943079,2020-05-28,6267,326
"Oklahoma","South","West South Central",3943079,2020-05-27,6223,322
"Oklahoma","South","West South Central",3943079,2020-05-26,6133,318
"Oklahoma","South","West South Central",3943079,2020-05-25,6087,313
"Oklahoma","South","West South Central",3943079,2020-05-24,6032,311
"Oklahoma","South","West South Central",3943079,2020-05-23,5954,311
"Oklahoma","South","West South Central",3943079,2020-05-22,5848,307
"Oklahoma","South","West South Central",3943079,2020-05-21,5677,304
"Oklahoma","South","West South Central",3943079,2020-05-20,5531,299
"Oklahoma","South","West South Central",3943079,2020-05-19,5486,294
"Oklahoma","South","West South Central",3943079,2020-05-18,5394,288
"Oklahoma","South","West South Central",3943079,2020-05-17,5307,288
"Oklahoma","South","West South Central",3943079,2020-05-16,5236,288
"Oklahoma","South","West South Central",3943079,2020-05-15,5081,285
"Oklahoma","South","West South Central",3943079,2020-05-14,4958,284
"Oklahoma","South","West South Central",3943079,2020-05-13,4850,278
"Oklahoma","South","West South Central",3943079,2020-05-12,4724,278
"Oklahoma","South","West South Central",3943079,2020-05-11,4603,273
"Oklahoma","South","West South Central",3943079,2020-05-10,4577,271
"Oklahoma","South","West South Central",3943079,2020-05-09,4479,270
"Oklahoma","South","West South Central",3943079,2020-05-08,4416,266
"Oklahoma","South","West South Central",3943079,2020-05-07,4325,260
"Oklahoma","South","West South Central",3943079,2020-05-06,4197,253
"Oklahoma","South","West South Central",3943079,2020-05-05,4122,247
"Oklahoma","South","West South Central",3943079,2020-05-04,4043,238
"Oklahoma","South","West South Central",3943079,2020-05-03,3971,238
"Oklahoma","South","West South Central",3943079,2020-05-02,3851,238
"Oklahoma","South","West South Central",3943079,2020-05-01,3748,230
"Oklahoma","South","West South Central",3943079,2020-04-30,3617,222
"Oklahoma","South","West South Central",3943079,2020-04-29,3473,214
"Oklahoma","South","West South Central",3943079,2020-04-28,3408,207
"Oklahoma","South","West South Central",3943079,2020-04-27,3279,197
